Source,Date,GPE/LOC
CNN,March_17_2022,Moscow
CNN,March_17_2022,China
CNN,March_17_2022,Russia
CNN,March_17_2022,Moscow
CNN,March_17_2022,Russia
CNN,March_17_2022,Russia
CNN,March_17_2022,Moscow
CNN,March_17_2022,US
CNN,March_17_2022,China
CNN,March_17_2022,Russia
CNN,March_17_2022,Moscow
CNN,March_17_2022,Russia
CNN,March_17_2022,Belarus
CNN,March_17_2022,Ukraine
CNN,March_17_2022,Russia
CNN,March_17_2022,Belarus
CNN,March_17_2022,Beijing
CNN,March_17_2022,Russia
CNN,March_17_2022,Belarus
CNN,March_17_2022,Ukraine
CNN,March_17_2022,China
CNN,March_17_2022,Russia
CNN,March_4_2022.,US
CNN,March_4_2022.,The United States
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,England
CNN,March_4_2022.,Romania
CNN,March_24_2022,US
CNN,March_24_2022,Ukraine
CNN,March_24_2022,US
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Ukraine
CNN,March_24_2022,US
CNN,March_23_2022,Moscow
CNN,March_23_2022,Paris
CNN,March_23_2022,Moscow
CNN,March_23_2022,Russia
CNN,March_23_2022,Russia
CNN,March_23_2022,Russia
CNN,March_23_2022,Russia
CNN,March_23_2022,Russia
CNN,March_23_2022,Moscow
CNN,March_23_2022,Ukrainian
CNN,March_23_2022,Russia
CNN,March_43_2022,Ukraine
CNN,March_22_2022,US
CNN,March_22_2022,US
CNN,March_22_2022,Ukrainian
CNN,March_22_2022,Ukrainian
CNN,March_22_2022,HUNGARY
CNN,March_22_2022,Russia
CNN,_March_27_202,Ukraine
CNN,_March_4_2022,Singapore
CNN,_March_4_2022,Russia
CNN,_March_4_2022,Seoul
CNN,_March_4_2022,Singapore
CNN,_March_4_2022,Russia
CNN,_March_4_2022,Russia
CNN,_March_4_2022,Singapore
CNN,_March_4_2022,Singapore
CNN,_March_4_2022,Singapore
CNN,March_9_2022.,Irpin
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,Ksenia
CNN,March_9_2022.,Khirvonina
CNN,March_9_2022.,Tatiana
CNN,March_9_2022.,Irpin
CNN,March_9_2022.,Khirvonina
CNN,March_9_2022.,Khirvonina
CNN,March_9_2022.,Irpin
CNN,March_9_2022.,Khirvonina
CNN,March_9_2022.,Ukrainian
CNN,March_9_2022.,Khirvonina
CNN,March_9_2022.,Tatiana
CNN,March_9_2022.,San Francisco
CNN,March_9_2022.,London
CNN,March_9_2022.,Kyiv
CNN,March_9_2022.,Moscow
CNN,_March_24_202,Australia
CNN,_March_24_202,Belarus
CNN,_March_24_202,Russia
CNN,_March_24_202,Moscow
CNN,_March_24_202,Australia
CNN,_March_24_202,Russia
CNN,_March_24_202,Russia
CNN,_March_24_202,Galina
CNN,_March_24_202,Russia
CNN,_March_24_202,Australia
CNN,_March_24_202,Russia
CNN,_March_24_202,Belarus
CNN,_March_47_202,Russia
CNN,_March_47_202,Ukraine
CNN,March_44_2022,Russia
CNN,March_44_2022,Ukrainian
CNN,March_44_2022,Ukraine
CNN,March_44_2022,Ukraine
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Kyiv
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Ukrainian
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Mariupol
CNN,March_15_2022,US
CNN,March_15_2022,Russia
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Poland
CNN,March_15_2022,the Czech Republic
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Poland
CNN,March_15_2022,the Czech Republic
CNN,March_15_2022,Ukrainian
CNN,March_15_2022,US
CNN,March_15_2022,Russia
CNN,March_15_2022,Ukraine
CNN,March_15_2022,the United States
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Russia
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Brussels
CNN,March_15_2022,Belgium
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Ukrainian
CNN,March_15_2022,UKRAINE
CNN,March_15_2022,L Pe
CNN,March_15_2022,Russia
CNN,March_15_2022,Ukraine
CNN,March_16_2022,US
CNN,March_16_2022,Russia
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukrainian
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_45_2022,UK
CNN,March_45_2022,London
CNN,March_45_2022,United Kingdom's
CNN,March_45_2022,Ukraine
CNN,March_45_2022,Russia
CNN,March_45_2022,Medvedev
CNN,March_45_2022,Russia
CNN,March_45_2022,Ukraine
CNN,March_45_2022,UK
CNN,March_45_2022,Australia
CNN,March_8_2022.,Russia
CNN,March_8_2022.,London
CNN,March_8_2022.,Hungary
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,Moscow
CNN,March_8_2022.,Russia
CNN,March_8_2022.,London
CNN,March_8_2022.,Hungary
CNN,March_8_2022.,Hungary
CNN,March_8_2022.,Russia
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,Russia
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,Nebenzia
CNN,March_4_2022.,Nebenzia
CNN,March_4_2022.,Kyslytsya
CNN,March_4_2022.,Ina
CNN,March_4_2022.,Ukraine
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Russia
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Kherson
CNN,March_6_2022.,dustpan
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Kalanchak
CNN,March_6_2022.,Crimea
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Russia
CNN,March_6_2022.,Berdyansk
CNN,March_6_2022.,Ukraine
CNN,March_9_2022.,US
CNN,March_9_2022.,Mariupol
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,US
CNN,March_9_2022.,Russia
CNN,March_9_2022.,US
CNN,March_30_2022,Slovenia
CNN,March_30_2022,Ukraine
CNN,March_30_2022,Abu Dhabi
CNN,March_30_2022,Ukraine
CNN,March_30_2022,Ukraine
CNN,March_30_2022,Ukraine
CNN,March_30_2022,Ukrainian
CNN,March_30_2022,Russia
CNN,March_30_2022,Ukraine
CNN,March_30_2022,Russia
CNN,March_30_2022,Ukraine
CNN,March_30_2022,US
CNN,March_30_2022,Russia
CNN,March_30_2022,Russia
CNN,March_30_2022,Russia
CNN,March_30_2022,Ukraine
CNN,March_13_2022,US
CNN,March_13_2022,Ukraine
CNN,March_13_2022,US
CNN,March_13_2022,Connecticut
CNN,March_13_2022,US
CNN,March_13_2022,Ukraine
CNN,March_13_2022,Russia
CNN,March_13_2022,US
CNN,March_13_2022,Ukraine
CNN,March_13_2022,US
CNN,March_13_2022,Ukraine
CNN,March_13_2022,Russia
CNN,March_13_2022,US
CNN,March_12_2022,Primorskyi
CNN,March_12_2022,Primorskyi
CNN,_March_26_202,US
CNN,_March_26_202,US
CNN,_March_26_202,US
CNN,_March_26_202,US
CNN,_March_26_202,Moscow
CNN,_March_26_202,US
CNN,_March_26_202,Russia
CNN,_March_26_202,Ukraine
CNN,_March_26_202,US
CNN,_March_26_202,US
CNN,March_26_2022,Warsaw
CNN,March_26_2022,Poland
CNN,March_26_2022,Us
CNN,March_26_2022,Warsaw
CNN,March_26_2022,Poland
CNN,March_26_2022,Warsaw
CNN,March_26_2022,US
CNN,March_26_2022,Russia
CNN,March_26_2022,US
CNN,March_26_2022,Lviv N's
CNN,March_26_2022,Ukrainian
CNN,March_26_2022,US
CNN,March_26_2022,Warsaw
CNN,March_26_2022,Lviv
CNN,March_26_2022,Ukrainian
CNN,March_26_2022,Poland
CNN,March_26_2022,Warsaw
CNN,March_26_2022,Poland
CNN,March_26_2022,US
CNN,March_26_2022,Warsaw
CNN,March_26_2022,Ukraine
CNN,March_26_2022,Ukraine
CNN,March_26_2022,Ukrainian
CNN,_March_12_202,Germany
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Berlin
CNN,_March_12_202,Berlin Germany
CNN,_March_12_202,Germany
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Poland
CNN,_March_12_202,Germany
CNN,_March_12_202,Germany
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Chisinau
CNN,_March_12_202,Moldovan
CNN,_March_12_202,Germany
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Moldova
CNN,_March_12_202,Ukraine
CNN,_March_12_202,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Russia
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Triolan
CNN,March_11_2022,Russia
CNN,March_11_2022,Belarus
CNN,March_11_2022,Russia
CNN,March_11_2022,Belarus
CNN,March_11_2022,Russia
CNN,March_11_2022,the Republic of Belarus
CNN,March_11_2022,Belarus
CNN,March_11_2022,Belarus
CNN,March_11_2022,Russia
CNN,March_11_2022,Moscow
CNN,March_6_2022.,Getty Images
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,Ukrainian
CNN,March_6_2022.,Chernobyl
CNN,March_6_2022.,Ukraine
CNN,March_19_2022,Italy
CNN,March_19_2022,Atlanta Debris
CNN,March_19_2022,Italy
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Italy
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Italy
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Italy
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Russia
CNN,March_19_2022,Ukraine
CNN,March_19_2022,Ukraine Tkachenko
CNN,March_19_2022,Russia
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Ukrainian
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Afghanistan
CNN,March_47_2022,Ethiopia
CNN,March_47_2022,Syria
CNN,March_47_2022,Yemen
CNN,March_5_2022.,Borodyanka
CNN,_March_25_202,Ukraine
CNN,_March_25_202,Poland
CNN,_March_25_202,Nadarzyn
CNN,_March_25_202,Warsaw
CNN,_March_25_202,Poland
CNN,_March_25_202,US
CNN,_March_25_202,Poland
CNN,_March_25_202,Ukraine
CNN,_March_25_202,Poland
CNN,_March_25_202,Ukraine
CNN,_March_25_202,US
CNN,_March_25_202,Ukraine
CNN,_March_25_202,Poland
CNN,March_27_2022,Lviv Moscow's
CNN,March_27_2022,Russia
CNN,March_27_2022,Russia
CNN,March_27_2022,Moscow
CNN,March_27_2022,Russia
CNN,March_27_2022,Germany
CNN,March_27_2022,Russia
CNN,March_27_2022,Russia
CNN,March_27_2022,Ukraine
CNN,March_27_2022,Germany
CNN,March_27_2022,Ukrainian
CNN,March_2_2022.,Ukraine
CNN,March_2_2022.,London
CNN,March_2_2022.,Russia
CNN,March_2_2022.,Ukraine
CNN,March_2_2022.,Belarus
CNN,March_2_2022.,Ukraine
CNN,March_2_2022.,Belarus
CNN,March_2_2022.,Belarus
CNN,_March_16_202,Kyiv
CNN,_March_16_202,Ukraine
CNN,_March_16_202,Ukraine
CNN,_March_16_202,Russia
CNN,_March_16_202,Luhansk
CNN,_March_16_202,Russia
CNN,_March_16_202,Ukraine
CNN,_March_16_202,Melitopol
CNN,March_15_2022,US
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,US
CNN,March_15_2022,US
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Washington DC
CNN,March_15_2022,Brussels
CNN,March_15_2022,Brussels
CNN,March_7_2022.,Ukrainian
CNN,March_7_2022.,Christiane
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Russia
CNN,_March_28_202,Ukraine
CNN,_March_28_202,US
CNN,_March_28_202,Ukraine
CNN,_March_28_202,US
CNN,_March_28_202,Ukraine
CNN,March_17_2022,Russia
CNN,March_17_2022,Russia
CNN,March_17_2022,Ukraine
CNN,March_17_2022,US
CNN,March_17_2022,Iraq
CNN,March_17_2022,Afghanistan
CNN,March_17_2022,US
CNN,March_17_2022,Russia
CNN,March_17_2022,Ukrainian
CNN,March_18_2022,Norway
CNN,March_18_2022,US
CNN,March_18_2022,US
CNN,March_18_2022,Norway
CNN,March_18_2022,US
CNN,March_18_2022,US
CNN,March_18_2022,Norway
CNN,March_18_2022,Norway
CNN,_March_5_2022,US
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Korczowa
CNN,_March_5_2022,Poland
CNN,_March_5_2022,US
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Blinken
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Korczowa
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Brussels
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Poland
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Blinken
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Moscow
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Russia
CNN,_March_5_2022,Ukraine
CNN,_March_5_2022,Donbas
CNN,_March_5_2022,Ukraine
CNN,March_1_2022.,Russia
CNN,March_1_2022.,Elabuga
CNN,March_1_2022.,Russia
CNN,March_1_2022.,Russia
CNN,March_1_2022.,Sollers
CNN,March_1_2022.,Russia
CNN,March_1_2022.,Ukraine
CNN,March_1_2022.,Ukraine
CNN,March_1_2022.,Russia
CNN,March_14_2022,Ukraine
CNN,March_14_2022,Ukraine
CNN,March_14_2022,Ukraine
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Ukraine Ryan
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Mariupol
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Russia
CNN,March_23_2022,Ukraine
CNN,March_10_2022,Ukraine
CNN,_March_3_2022,Ukraine
CNN,_March_3_2022,Ukrainian
CNN,_March_3_2022,Ukraine
CNN,_March_3_2022,Ukraine
CNN,_March_3_2022,Ukrainian
CNN,_March_3_2022,US
CNN,_March_3_2022,Ukraine
CNN,March_47_2022,Ukrainian
CNN,March_47_2022,Israel
CNN,March_47_2022,Jerusalem
CNN,March_47_2022,Ukrainian
CNN,March_47_2022,Israel
CNN,March_47_2022,Russia
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Israel
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Israel
CNN,March_47_2022,Israel
CNN,March_47_2022,Tel Aviv's
CNN,March_47_2022,Poland
CNN,March_47_2022,Israel
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Israel
CNN,March_47_2022,Israel
CNN,March_25_2022,Ukraine
CNN,March_25_2022,Tolokonnikova
CNN,March_25_2022,Russia
CNN,March_25_2022,Moscow
CNN,March_25_2022,Russia
CNN,March_25_2022,Moscow
CNN,March_24_2022,G7
CNN,March_24_2022,G7
CNN,March_24_2022,G7
CNN,March_24_2022,Ukraine
CNN,March_24_2022,G7
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,G7
CNN,March_24_2022,Ukraine
CNN,March_24_2022,G7
CNN,March_24_2022,Russia
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Russia
CNN,March_24_2022,Ukrainian
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Asia Africa
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,Russia
CNN,March_24_2022,G7
CNN,March_24_2022,Ukraine
CNN,March_24_2022,Russia
CNN,March_8_2022.,US
CNN,March_8_2022.,US
CNN,March_8_2022.,the Roosevelt Room
CNN,March_8_2022.,Washington DC
CNN,March_8_2022.,Us
CNN,March_8_2022.,US
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,the United States
CNN,March_8_2022.,Russia
CNN,March_8_2022.,US
CNN,March_8_2022.,Russia
CNN,March_8_2022.,the United States
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,US
CNN,March_8_2022.,US
CNN,March_8_2022.,the United kingdom
CNN,March_8_2022.,Ukrainian
CNN,March_8_2022.,America
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,Russia
CNN,March_8_2022.,US
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,Russia
CNN,March_8_2022.,US
CNN,March_8_2022.,Russia
CNN,March_8_2022.,US
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,US
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Ukraine
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Russia
CNN,March_8_2022.,Russia
CNN,March_26_2022,Ukraine
CNN,March_26_2022,Kharkiv
CNN,March_26_2022,Ukraine
CNN,March_26_2022,Telegram
CNN,March_26_2022,Ukraine
CNN,March_26_2022,Ukrainian
CNN,March_26_2022,Ukrainian
CNN,March_4_2022.,Japan
CNN,March_4_2022.,Tokyo
CNN,March_4_2022.,Japan
CNN,March_4_2022.,Lviv
CNN,March_4_2022.,Japan
CNN,March_4_2022.,Ukraine
CNN,March_4_2022.,Lviv
CNN,March_4_2022.,Poland
CNN,March_4_2022.,Ukraine
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Russia
CNN,March_7_2022.,Russia
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Germany
CNN,March_7_2022.,Ukrainian
CNN,March_7_2022.,Russia
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Russia
CNN,March_7_2022.,Kyslytsya
CNN,March_7_2022.,Moscow
CNN,March_7_2022.,Ukraine
CNN,March_7_2022.,Nebenzia
CNN,_March_24_202,Russia
CNN,_March_24_202,Ukraine
CNN,_March_24_202,Brussels
CNN,_March_24_202,Russia
CNN,_March_24_202,Ukraine
CNN,_March_24_202,Ukraine
CNN,_March_24_202,Ukraine
CNN,_March_24_202,US
CNN,_March_24_202,Russia
CNN,_March_24_202,Russia
CNN,_March_24_202,US
CNN,_March_24_202,Brussels Belgium
CNN,_March_24_202,the United States
CNN,_March_24_202,the Soviet Union
CNN,_March_24_202,the United States
CNN,_March_24_202,Canada
CNN,_March_24_202,United Kingdom
CNN,_March_24_202,France
CNN,_March_24_202,Bulgaria
CNN,_March_24_202,France
CNN,_March_24_202,Germany
CNN,_March_24_202,Hungary
CNN,_March_24_202,Latvia
CNN,_March_24_202,Lithuania
CNN,_March_24_202,Norway
CNN,_March_24_202,Poland
CNN,_March_24_202,Portugal
CNN,_March_24_202,Romania
CNN,_March_24_202,Turkey
CNN,_March_24_202,United Kingdom
CNN,_March_24_202,Ukraine
CNN,_March_24_202,Russia
CNN,_March_24_202,US
CNN,_March_24_202,NORWAY
CNN,_March_24_202,UNITED KINGDOM
CNN,_March_24_202,POLAND
CNN,_March_24_202,GERMANY
CNN,_March_24_202,TURKEY
CNN,_March_28_202,Ukraine
CNN,_March_28_202,Geneva
CNN,_March_28_202,Ukrainian
CNN,_March_28_202,Ukraine
CNN,_March_28_202,Moscow
CNN,_March_28_202,Ukraine
CNN,_March_28_202,Dnipro
CNN,_March_28_202,Vinnytsia
CNN,March_12_2022,Moscow
CNN,March_12_2022,Moscow
CNN,March_12_2022,Russia
CNN,March_12_2022,Russia
CNN,March_12_2022,Ukraine
CNN,March_12_2022,the United States European Union
CNN,March_12_2022,US
CNN,March_9_2022.,US
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,Russia
CNN,March_9_2022.,US
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,US
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,Russia
CNN,March_9_2022.,Poland
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,Germany
CNN,March_9_2022.,US
CNN,March_9_2022.,US
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,Poland
CNN,March_9_2022.,Ukraine
CNN,March_9_2022.,US
CNN,March_9_2022.,Ukraine
CNN,March_22_2022,China
CNN,March_22_2022,Russia
CNN,March_22_2022,US
CNN,March_22_2022,China
CNN,March_22_2022,Russia
CNN,March_22_2022,China
CNN,March_22_2022,China
CNN,March_22_2022,Russia
CNN,March_22_2022,Russia
CNN,March_22_2022,China
CNN,March_22_2022,US
CNN,March_22_2022,China
CNN,March_22_2022,Russia
CNN,March_22_2022,US
CNN,March_22_2022,Russia
CNN,March_22_2022,Beijing
CNN,March_22_2022,Russia
CNN,March_22_2022,Beijing
CNN,March_22_2022,Moscow
CNN,March_6_2022.,Russia
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,US
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,US
CNN,March_6_2022.,Ukraine
CNN,March_6_2022.,US
CNN,March_6_2022.,US
CNN,_March_10_202,Chernihiv
CNN,_March_10_202,Ukrainian
CNN,_March_10_202,Chernihiv
CNN,_March_10_202,Chernihiv
CNN,_March_10_202,Chernihiv
CNN,March_12_2022,Berlin G7
CNN,March_12_2022,GERMANY
CNN,March_12_2022,Berlin Germany
CNN,March_12_2022,Ukraine
CNN,March_12_2022,Ukraine
CNN,March_5_2022.,US
CNN,March_5_2022.,Russia
CNN,March_5_2022.,Ukraine
CNN,March_5_2022.,US
CNN,March_5_2022.,Russia
CNN,March_5_2022.,Turkey
CNN,March_5_2022.,Turkey
CNN,March_5_2022.,Russia
CNN,March_5_2022.,US
CNN,March_5_2022.,US
CNN,March_5_2022.,Romania
CNN,March_5_2022.,US
CNN,March_5_2022.,US
CNN,March_5_2022.,Russia
CNN,March_47_2022,US
CNN,March_47_2022,Russia
CNN,March_47_2022,Belarus
CNN,March_47_2022,Russia
CNN,March_47_2022,Belarus
CNN,March_47_2022,US
CNN,March_47_2022,Russia
CNN,March_47_2022,Ukraine
CNN,March_47_2022,Texas
CNN,March_47_2022,Kentucky
CNN,March_47_2022,Colorado
CNN,March_47_2022,Arizona
CNN,March_47_2022,Florida
CNN,March_47_2022,North Carolina Marjorie
CNN,March_47_2022,Georgia
CNN,March_47_2022,Wisconsin
CNN,March_47_2022,Massachusetts
CNN,March_47_2022,Texas
CNN,March_47_2022,US
CNN,March_47_2022,Russia
CNN,March_47_2022,Us
CNN,March_47_2022,US
CNN,March_47_2022,G7
CNN,March_47_2022,Russia
CNN,March_47_2022,US
CNN,_March_24_202,Russia
CNN,_March_24_202,Ukraine
CNN,_March_24_202,US
CNN,_March_24_202,Russia
CNN,_March_24_202,Russia
CNN,_March_24_202,Ukraine
CNN,_March_24_202,the United States
CNN,_March_24_202,Russia
CNN,_March_24_202,US
CNN,_March_24_202,the Russian Federation
CNN,_March_24_202,Ukraine
CNN,_March_24_202,Ukraine
CNN,March_16_2022,Russia
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Hague
CNN,March_16_2022,Moscow
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Luhansk
CNN,March_16_2022,Moscow
CNN,March_16_2022,Ukraine
CNN,March_16_2022,The Russian Federation
CNN,March_16_2022,Luhansk
CNN,March_16_2022,Moscow
CNN,March_16_2022,Russia
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Russia
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Donbas
CNN,March_16_2022,The Hague
CNN,March_16_2022,Ukraine
CNN,March_16_2022,the Russian Federation
CNN,March_16_2022,Ukraine
CNN,March_16_2022,Russia
CNN,March_28_2022,London
CNN,March_28_2022,Russia
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Russia
CNN,March_28_2022,Russia
CNN,March_28_2022,Russia
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Luhansk
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Russia
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Russia
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,Ukrainian
CNN,March_28_2022,the Russian Federation
CNN,March_28_2022,Vereshchuk
CNN,March_28_2022,Ukraine
CNN,March_28_2022,Russia
CNN,March_28_2022,Russia
CNN,March_14_2022,Russia
CNN,March_14_2022,Moscow
CNN,March_14_2022,Moscow
CNN,March_14_2022,Ukraine
CNN,March_14_2022,Russia
CNN,March_14_2022,Ukrainian
CNN,March_14_2022,Russia
CNN,March_13_2022,Irpin Ukraine
CNN,March_13_2022,Ukraine
CNN,March_13_2022,Luhansk
CNN,March_13_2022,Berdyansk
CNN,March_18_2022,Berdyansk
CNN,March_15_2022,Ukraine
CNN,March_15_2022,US
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Ukraine
CNN,March_15_2022,Russia
CNN,March_15_2022,US
CNN,_March_19_202,Ukraine
CNN,_March_19_202,US
CNN,_March_19_202,Russia
CNN,_March_19_202,Russia
CNN,_March_19_202,Ukraine
CNN,_March_19_202,Russia
CNN,_March_19_202,Ukraine
CNN,_March_19_202,Russia
CNN,_March_19_202,Russia
CNN,_March_19_202,Russia
CNN,_March_19_202,Ukraine
CNN,_March_19_202,US
CNN,_March_19_202,Chernobyl
CNN,_March_19_202,Russia
CNN,_March_19_202,Mykolaiv
CNN,_March_25_202,Russia
CNN,_March_25_202,Russia
CNN,_March_25_202,Russia
CNN,_March_25_202,Russia
CNN,_March_25_202,Russia
CNN,_March_25_202,Ukraine
CNN,_March_25_202,Hungary
CNN,_March_25_202,Hungary
CNN,_March_25_202,Russia
CNN,_March_25_202,Russia
CNN,_March_18_202,US
CNN,_March_18_202,Ukraine
CNN,_March_18_202,US
CNN,_March_18_202,US
CNN,_March_18_202,US
CNN,_March_18_202,Ukraine
CNN,_March_18_202,Ukraine
CNN,_March_18_202,US
CNN,_March_18_202,Russia
CNN,_March_18_202,US
CNN,March_23_2022,Us
CNN,March_23_2022,Brussels
CNN,March_23_2022,Poland
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Russia
CNN,March_23_2022,Russia
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Brussels
CNN,March_23_2022,US
CNN,March_23_2022,Kharkiv Ukraine's
CNN,March_23_2022,US
CNN,March_23_2022,Ukraine
CNN,March_23_2022,US
CNN,March_23_2022,Ukraine
CNN,March_23_2022,US
CNN,March_23_2022,Moscow
CNN,March_23_2022,U.S.
CNN,March_23_2022,Russia
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Blinken
CNN,March_23_2022,US
CNN,March_23_2022,the District of Columbia
CNN,March_23_2022,Russia
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Ukraine
CNN,March_23_2022,Luhansk
